ANIO|CLAVE DE FORMULARIO|CLAVE DE LA ENTIDAD|TIPO DE PRODUCTO O SERVICIO|TIPO DE CLIENTE O USUARIO|CLASIFICACION POR GRADO DE RIESGO|PAIS DE NACIONALIDAD|PAIS DE RESIDENCIA|ENTIDAD FEDERATIVA DE RESIDENCIA|ACTIVIDAD ECONOMICA|NUMERO DE CLIENTES O  USUARIOS ACTIVOS AL CIERRE
2025|A2|12345|3|1|1|157|157|19|8949888|1
2025|A2|12345|3|1|1|157|157|19|8949903|1
2025|A2|12345|3|1|1|157|157|19|8991011|1188
2025|A2|12345|3|1|1|157|157|19|9100009|1
2025|A2|12345|3|1|1|157|157|19|9112012|65
2025|A2|12345|3|1|1|157|157|19|9113010|12
2025|A2|12345|3|1|1|157|157|19|9115016|30
2025|A2|12345|3|1|1|157|157|19|9119018|21
2025|A2|12345|3|1|1|157|157|19|9121013|6
2025|A2|12345|3|1|1|157|157|19|9122011|3
2025|A2|12345|3|1|1|157|157|19|9129017|8
2025|A2|12345|3|1|1|157|157|19|9191016|1
2025|A2|12345|3|1|1|157|157|19|9199010|1
2025|A2|12345|3|1|1|157|157|19|9200007|3
2025|A2|12345|3|1|1|157|157|19|9211012|72
2025|A2|12345|3|1|1|157|157|19|9212010|32
2025|A2|12345|3|1|1|157|157|19|9213018|13
2025|A2|12345|3|1|1|157|157|19|9214016|8
2025|A2|12345|3|1|1|157|157|19|9219016|11
2025|A2|12345|3|1|1|157|157|19|9221011|1
2025|A2|12345|3|1|1|157|157|19|9231010|7
2025|A2|12345|3|1|1|157|157|19|9231028|3
2025|A2|12345|3|1|1|157|157|19|9311036|2
2025|A2|12345|3|1|1|157|157|19|9311044|9
2025|A2|12345|3|1|1|157|157|19|9319014|1
2025|A2|12345|3|1|1|157|157|19|9321019|6
2025|A2|12345|3|1|1|157|157|19|9322017|1
2025|A2|12345|3|1|1|157|157|19|9331018|6
2025|A2|12345|3|1|1|157|157|19|9400003|6
2025|A2|12345|3|1|1|157|157|19|9411018|2
2025|A2|12345|3|1|1|157|157|19|9411026|7
2025|A2|12345|3|1|1|157|157|19|9411034|16
2025|A2|12345|3|1|1|157|157|19|9411901|1
2025|A2|12345|3|1|1|157|157|19|9411998|235
2025|A2|12345|3|1|1|157|157|19|9471012|3
2025|A2|12345|3|1|1|157|157|19|9501009|35
2025|A2|12345|3|1|1|157|157|19|9502007|14
2025|A2|12345|3|1|1|157|157|19|9504003|2
2025|A2|12345|3|1|1|157|157|19|9506009|1110
2025|A2|12345|3|1|1|157|157|19|9900003|1
2025|A2|12345|3|1|1|157|157|19|9919012|6
2025|A2|12345|3|1|1|157|157|19|9999999|2001
2025|A2|12345|3|1|1|157|157|19|0|970
2025|A2|12345|3|1|1|157|157|24|9506009|1
2025|A2|12345|3|1|1|157|157|25|9999999|1
2025|A2|12345|3|1|1|157|157|28|8944098|1
2025|A2|12345|3|1|1|157|157|28|9506009|1
2025|A2|12345|3|1|5|157|157|19|6211023|1
2025|A2|12345|3|1|5|157|157|19|8944098|1
2025|A2|12345|3|3|1|252|252|19|8400004|1
2025|A2|12345|3|3|1|252|252|19|8944098|1
2025|A2|12345|3|3|1|58|58|19|9999999|1
2025|A2|12345|3|3|1|67|67|19|0|1
2025|A2|12345|3|5|1|157|157|19|2025014|1
2025|A2|12345|3|5|1|157|157|19|2093011|1
2025|A2|12345|3|5|1|157|157|19|2400000|1
2025|A2|12345|3|5|1|157|157|19|3229045|1
2025|A2|12345|3|5|1|157|157|19|3516054|1
2025|A2|12345|3|5|1|157|157|19|3699024|1
2025|A2|12345|3|5|1|157|157|19|3932010|1
2025|A2|12345|3|5|1|157|157|19|6131023|2
2025|A2|12345|3|5|1|157|157|19|6132013|1
2025|A2|12345|3|5|1|157|157|19|6135017|2
2025|A2|12345|3|5|1|157|157|19|6211023|1
2025|A2|12345|3|5|1|157|157|19|6212013|1
2025|A2|12345|3|5|1|157|157|19|6225024|1
2025|A2|12345|3|5|1|157|157|19|6719019|1
2025|A2|12345|3|5|1|157|157|19|6815015|1
2025|A2|12345|3|5|1|157|157|19|7113012|1
2025|A2|12345|3|5|1|157|157|19|7114010|1
2025|A2|12345|3|5|1|157|157|19|7119010|1
2025|A2|12345|3|5|1|157|157|19|8400004|3
2025|A2|12345|3|5|1|157|157|19|8413015|1
2025|A2|12345|3|5|1|157|157|19|8700008|1
2025|A2|12345|3|5|1|157|157|19|8933013|4
2025|A2|12345|3|5|1|157|157|19|8944098|4
2025|A2|12345|3|5|1|157|157|19|9213018|2
2025|A2|12345|3|5|1|157|157|19|9411998|2
2025|A2|12345|3|5|1|157|157|19|9506009|3
2025|A2|12345|3|5|1|157|157|19|9999999|5
2025|A2|12345|3|5|1|157|157|19|0|4
2025|A2|12345|3|15|1|157|157|19|2094027|1
2025|A2|12345|3|15|1|157|157|19|4111936|1
2025|A2|12345|3|15|1|157|157|19|6132013|1
2025|A2|12345|3|15|1|157|157|19|6999108|1
2025|A2|12345|3|15|1|157|157|19|7113012|2
2025|A2|12345|3|15|1|157|157|19|8133035|1
2025|A2|12345|3|15|1|157|157|19|8400004|1
2025|A2|12345|3|15|1|157|157|19|8712011|1
2025|A2|12345|3|15|1|157|157|19|8939011|1
2025|A2|12345|3|15|1|157|157|19|8944098|14
2025|A2|12345|3|15|1|157|157|19|8991011|3
2025|A2|12345|3|15|1|157|157|19|9411998|1
2025|A2|12345|3|15|1|157|157|19|9502007|1
2025|A2|12345|3|15|1|157|157|19|9506009|6
2025|A2|12345|3|15|1|157|157|19|9999999|9
2025|A2|12345|10|1|1|157|157|7|6131023|1
2025|A2|12345|10|1|1|157|157|19|124040|1
2025|A2|12345|10|1|1|157|157|19|311019|1
2025|A2|12345|10|1|1|157|157|19|459025|1
2025|A2|12345|10|1|1|157|157|19|1211028|1
2025|A2|12345|10|1|1|157|157|19|2000008|11
2025|A2|12345|10|1|1|157|157|19|2071017|6
2025|A2|12345|10|1|1|157|157|19|2072023|1
2025|A2|12345|10|1|1|157|157|19|2081016|2
2025|A2|12345|10|1|1|157|157|19|2093011|2
2025|A2|12345|10|1|1|157|157|19|2094019|1
2025|A2|12345|10|1|1|157|157|19|2094027|2
2025|A2|12345|10|1|1|157|157|19|2099043|3
2025|A2|12345|10|1|1|157|157|19|2131043|2
2025|A2|12345|10|1|1|157|157|19|2300002|2
2025|A2|12345|10|1|1|157|157|19|2312015|1
2025|A2|12345|10|1|1|157|157|19|2312023|3
2025|A2|12345|10|1|1|157|157|19|2319011|1
2025|A2|12345|10|1|1|157|157|19|2400000|1
2025|A2|12345|10|1|1|157|157|19|2411023|3
2025|A2|12345|10|1|1|157|157|19|2412039|7
2025|A2|12345|10|1|1|157|157|19|2419069|1
2025|A2|12345|10|1|1|157|157|19|2719013|1
2025|A2|12345|10|1|1|157|157|19|2800002|2
2025|A2|12345|10|1|1|157|157|19|2829010|1
2025|A2|12345|10|1|1|157|157|19|2921056|1
2025|A2|12345|10|1|1|157|157|19|3000007|1
2025|A2|12345|10|1|1|157|157|19|3013018|1
2025|A2|12345|10|1|1|157|157|19|3032018|1
2025|A2|12345|10|1|1|157|157|19|3062015|2
2025|A2|12345|10|1|1|157|157|19|3113016|2
2025|A2|12345|10|1|1|157|157|19|3200003|1
2025|A2|12345|10|1|1|157|157|19|3212024|4
2025|A2|12345|10|1|1|157|157|19|3229045|1
2025|A2|12345|10|1|1|157|157|19|3229053|2
2025|A2|12345|10|1|1|157|157|19|3319010|1
2025|A2|12345|10|1|1|157|157|19|3321015|1
2025|A2|12345|10|1|1|157|157|19|3342011|1
2025|A2|12345|10|1|1|157|157|19|3400009|1
2025|A2|12345|10|1|1|157|157|19|3422011|1
2025|A2|12345|10|1|1|157|157|19|3429017|1
2025|A2|12345|10|1|1|157|157|19|3500007|1
2025|A2|12345|10|1|1|157|157|19|3516038|2
2025|A2|12345|10|1|1|157|157|19|3599092|2
2025|A2|12345|10|1|1|157|157|19|3600005|1
2025|A2|12345|10|1|1|157|157|19|3692010|2
2025|A2|12345|10|1|1|157|157|19|3699024|8
2025|A2|12345|10|1|1|157|157|19|3700003|5
2025|A2|12345|10|1|1|157|157|19|3731024|2
2025|A2|12345|10|1|1|157|157|19|3791010|1
2025|A2|12345|10|1|1|157|157|19|3793016|1
2025|A2|12345|10|1|1|157|157|19|3819010|3
2025|A2|12345|10|1|1|157|157|19|3933018|2
2025|A2|12345|10|1|1|157|157|19|3999127|1
2025|A2|12345|10|1|1|157|157|19|4111019|9
2025|A2|12345|10|1|1|157|157|19|4111027|11
2025|A2|12345|10|1|1|157|157|19|4111928|4
2025|A2|12345|10|1|1|157|157|19|4111936|1
2025|A2|12345|10|1|1|157|157|19|4111944|4
2025|A2|12345|10|1|1|157|157|19|4111952|1
2025|A2|12345|10|1|1|157|157|19|4113015|2
2025|A2|12345|10|1|1|157|157|19|4121034|1
2025|A2|12345|10|1|1|157|157|19|4193017|1
2025|A2|12345|10|1|1|157|157|19|4200002|2
2025|A2|12345|10|1|1|157|157|19|4221016|1
2025|A2|12345|10|1|1|157|157|19|4222014|3
2025|A2|12345|10|1|1|157|157|19|4229010|1
2025|A2|12345|10|1|1|157|157|19|4291019|1
2025|A2|12345|10|1|1|157|157|19|4293015|1
2025|A2|12345|10|1|1|157|157|19|5011903|1
2025|A2|12345|10|1|1|157|157|19|5111018|2
2025|A2|12345|10|1|1|157|157|19|6100002|8
2025|A2|12345|10|1|1|157|157|19|6112015|1
2025|A2|12345|10|1|1|157|157|19|6112023|3
2025|A2|12345|10|1|1|157|157|19|6119011|1
2025|A2|12345|10|1|1|157|157|19|6122014|2
2025|A2|12345|10|1|1|157|157|19|6131023|39
2025|A2|12345|10|1|1|157|157|19|6132013|6
2025|A2|12345|10|1|1|157|157|19|6132021|3
2025|A2|12345|10|1|1|157|157|19|6132055|3
2025|A2|12345|10|1|1|157|157|19|6132071|2
2025|A2|12345|10|1|1|157|157|19|6133029|3
2025|A2|12345|10|1|1|157|157|19|6134019|2
2025|A2|12345|10|1|1|157|157|19|6135017|3
2025|A2|12345|10|1|1|157|157|19|6136023|1
2025|A2|12345|10|1|1|157|157|19|6200000|12
2025|A2|12345|10|1|1|157|157|19|6211015|1
2025|A2|12345|10|1|1|157|157|19|6211023|12
2025|A2|12345|10|1|1|157|157|19|6212013|8
2025|A2|12345|10|1|1|157|157|19|6215017|2
2025|A2|12345|10|1|1|157|157|19|6216023|4
2025|A2|12345|10|1|1|157|157|19|6225016|2
2025|A2|12345|10|1|1|157|157|19|6225024|11
2025|A2|12345|10|1|1|157|157|19|6226022|2
2025|A2|12345|10|1|1|157|157|19|6227012|1
2025|A2|12345|10|1|1|157|157|19|6231013|2
2025|A2|12345|10|1|1|157|157|19|6231021|12
2025|A2|12345|10|1|1|157|157|19|6232011|1
2025|A2|12345|10|1|1|157|157|19|6233019|3
2025|A2|12345|10|1|1|157|157|19|6239017|2
2025|A2|12345|10|1|1|157|157|19|6300008|6
2025|A2|12345|10|1|1|157|157|19|6312011|2
2025|A2|12345|10|1|1|157|157|19|6321012|1
2025|A2|12345|10|1|1|157|157|19|6322010|4
2025|A2|12345|10|1|1|157|157|19|6323018|1
2025|A2|12345|10|1|1|157|157|19|6324016|1
2025|A2|12345|10|1|1|157|157|19|6325030|1
2025|A2|12345|10|1|1|157|157|19|6326020|2
2025|A2|12345|10|1|1|157|157|19|6329016|13
2025|A2|12345|10|1|1|157|157|19|6400006|2
2025|A2|12345|10|1|1|157|157|19|6411011|13
2025|A2|12345|10|1|1|157|157|19|6412019|1
2025|A2|12345|10|1|1|157|157|19|6619037|3
2025|A2|12345|10|1|1|157|157|19|6619045|1
2025|A2|12345|10|1|1|157|157|19|6619053|1
2025|A2|12345|10|1|1|157|157|19|6621016|2
2025|A2|12345|10|1|1|157|157|19|6622022|8
2025|A2|12345|10|1|1|157|157|19|6624010|1
2025|A2|12345|10|1|1|157|157|19|6625018|3
2025|A2|12345|10|1|1|157|157|19|6626024|1
2025|A2|12345|10|1|1|157|157|19|6699039|2
2025|A2|12345|10|1|1|157|157|19|6700000|1
2025|A2|12345|10|1|1|157|157|19|6713011|1
2025|A2|12345|10|1|1|157|157|19|6714035|1
2025|A2|12345|10|1|1|157|157|19|6800008|1
2025|A2|12345|10|1|1|157|157|19|6812011|1
2025|A2|12345|10|1|1|157|157|19|6813027|2
2025|A2|12345|10|1|1|157|157|19|6819017|1
2025|A2|12345|10|1|1|157|157|19|6911045|1
2025|A2|12345|10|1|1|157|157|19|6999025|1
2025|A2|12345|10|1|1|157|157|19|6999108|25
2025|A2|12345|10|1|1|157|157|19|6999158|2
2025|A2|12345|10|1|1|157|157|19|6999166|1
2025|A2|12345|10|1|1|157|157|19|6999900|7
2025|A2|12345|10|1|1|157|157|19|7100001|13
2025|A2|12345|10|1|1|157|157|19|7111016|8
2025|A2|12345|10|1|1|157|157|19|7113012|143
2025|A2|12345|10|1|1|157|157|19|7114010|12
2025|A2|12345|10|1|1|157|157|19|7115018|3
2025|A2|12345|10|1|1|157|157|19|7119010|8
2025|A2|12345|10|1|1|157|157|19|7121015|5
2025|A2|12345|10|1|1|157|157|19|7122013|1
2025|A2|12345|10|1|1|157|157|19|7123011|6
2025|A2|12345|10|1|1|157|157|19|7129019|5
2025|A2|12345|10|1|1|157|157|19|7311012|3
2025|A2|12345|10|1|1|157|157|19|7400005|3
2025|A2|12345|10|1|1|157|157|19|7500003|4
2025|A2|12345|10|1|1|157|157|19|7600001|1
2025|A2|12345|10|1|1|157|157|19|7613012|3
2025|A2|12345|10|1|1|157|157|19|8123010|4
2025|A2|12345|10|1|1|157|157|19|8123078|3
2025|A2|12345|10|1|1|157|157|19|8131021|2
2025|A2|12345|10|1|1|157|157|19|8200008|1
2025|A2|12345|10|1|1|157|157|19|8219017|6
2025|A2|12345|10|1|1|157|157|19|8219041|4
2025|A2|12345|10|1|1|157|157|19|8300006|3
2025|A2|12345|10|1|1|157|157|19|8311011|1
2025|A2|12345|10|1|1|157|157|19|8312019|18
2025|A2|12345|10|1|1|157|157|19|8313017|1
2025|A2|12345|10|1|1|157|157|19|8314015|1
2025|A2|12345|10|1|1|157|157|19|8400004|22
2025|A2|12345|10|1|1|157|157|19|8411019|1
2025|A2|12345|10|1|1|157|157|19|8412017|2
2025|A2|12345|10|1|1|157|157|19|8413015|3
2025|A2|12345|10|1|1|157|157|19|8414013|2
2025|A2|12345|10|1|1|157|157|19|8415011|2
2025|A2|12345|10|1|1|157|157|19|8421018|3
2025|A2|12345|10|1|1|157|157|19|8422016|1
2025|A2|12345|10|1|1|157|157|19|8424012|3
2025|A2|12345|10|1|1|157|157|19|8426018|5
2025|A2|12345|10|1|1|157|157|19|8427016|8
2025|A2|12345|10|1|1|157|157|19|8428014|1
2025|A2|12345|10|1|1|157|157|19|8429012|3
2025|A2|12345|10|1|1|157|157|19|8429038|2
2025|A2|12345|10|1|1|157|157|19|8500002|3
2025|A2|12345|10|1|1|157|157|19|8519011|1
2025|A2|12345|10|1|1|157|157|19|8521016|1
2025|A2|12345|10|1|1|157|157|19|8524010|64
2025|A2|12345|10|1|1|157|157|19|8600000|4
2025|A2|12345|10|1|1|157|157|19|8619019|1
2025|A2|12345|10|1|1|157|157|19|8700008|16
2025|A2|12345|10|1|1|157|157|19|8711021|26
2025|A2|12345|10|1|1|157|157|19|8712011|19
2025|A2|12345|10|1|1|157|157|19|8713019|1
2025|A2|12345|10|1|1|157|157|19|8714017|2
2025|A2|12345|10|1|1|157|157|19|8719017|5
2025|A2|12345|10|1|1|157|157|19|8722010|1
2025|A2|12345|10|1|1|157|157|19|8723018|2
2025|A2|12345|10|1|1|157|157|19|8800006|6
2025|A2|12345|10|1|1|157|157|19|8813017|1
2025|A2|12345|10|1|1|157|157|19|8814015|1
2025|A2|12345|10|1|1|157|157|19|8900004|43
2025|A2|12345|10|1|1|157|157|19|8911019|14
2025|A2|12345|10|1|1|157|157|19|8913015|5
2025|A2|12345|10|1|1|157|157|19|8914013|1
2025|A2|12345|10|1|1|157|157|19|8915011|2
2025|A2|12345|10|1|1|157|157|19|8919013|2
2025|A2|12345|10|1|1|157|157|19|8922016|4
2025|A2|12345|10|1|1|157|157|19|8922024|3
2025|A2|12345|10|1|1|157|157|19|8924012|2
2025|A2|12345|10|1|1|157|157|19|8929020|5
2025|A2|12345|10|1|1|157|157|19|8932015|5
2025|A2|12345|10|1|1|157|157|19|8933013|34
2025|A2|12345|10|1|1|157|157|19|8934011|7
2025|A2|12345|10|1|1|157|157|19|8935019|11
2025|A2|12345|10|1|1|157|157|19|8942014|5
2025|A2|12345|10|1|1|157|157|19|8944010|1
2025|A2|12345|10|1|1|157|157|19|8944028|2
2025|A2|12345|10|1|1|157|157|19|8944098|1420
2025|A2|12345|10|1|1|157|157|19|8991011|389
2025|A2|12345|10|1|1|157|157|19|9112012|11
2025|A2|12345|10|1|1|157|157|19|9113010|2
2025|A2|12345|10|1|1|157|157|19|9115016|4
2025|A2|12345|10|1|1|157|157|19|9119018|3
2025|A2|12345|10|1|1|157|157|19|9121013|1
2025|A2|12345|10|1|1|157|157|19|9129017|2
2025|A2|12345|10|1|1|157|157|19|9200007|2
2025|A2|12345|10|1|1|157|157|19|9211012|23
2025|A2|12345|10|1|1|157|157|19|9212010|7
2025|A2|12345|10|1|1|157|157|19|9213018|12
2025|A2|12345|10|1|1|157|157|19|9219016|9
2025|A2|12345|10|1|1|157|157|19|9231028|1
2025|A2|12345|10|1|1|157|157|19|9311036|2
2025|A2|12345|10|1|1|157|157|19|9311044|20
2025|A2|12345|10|1|1|157|157|19|9321019|2
2025|A2|12345|10|1|1|157|157|19|9322017|1
2025|A2|12345|10|1|1|157|157|19|9331018|2
2025|A2|12345|10|1|1|157|157|19|9411034|8
2025|A2|12345|10|1|1|157|157|19|9411998|126
2025|A2|12345|10|1|1|157|157|19|9471012|1
2025|A2|12345|10|1|1|157|157|19|9501009|7
2025|A2|12345|10|1|1|157|157|19|9502007|3
2025|A2|12345|10|1|1|157|157|19|9506009|571
2025|A2|12345|10|1|1|157|157|19|9900003|1
2025|A2|12345|10|1|1|157|157|19|9999999|109
2025|A2|12345|10|1|1|157|157|19|0|6
2025|A2|12345|10|1|1|157|157|24|9506009|1
2025|A2|12345|10|1|5|157|157|19|6211023|2
2025|A2|12345|10|1|5|157|157|19|8944098|1
2025|A2|12345|10|5|1|157|157|19|2025014|1
2025|A2|12345|10|5|1|157|157|19|2400000|1
2025|A2|12345|10|5|1|157|157|19|3932010|2
2025|A2|12345|10|5|1|157|157|19|6132013|1
2025|A2|12345|10|5|1|157|157|19|7119010|2
2025|A2|12345|10|5|1|157|157|19|8400004|5
2025|A2|12345|10|5|1|157|157|19|8933013|5
2025|A2|12345|10|5|1|157|157|19|8944098|2
2025|A2|12345|10|5|1|157|157|19|9213018|2
2025|A2|12345|10|5|1|157|157|19|9411998|5
2025|A2|12345|10|5|1|157|157|19|9506009|2
2025|A2|12345|10|5|1|157|157|19|9999999|3
2025|A2|12345|10|15|1|157|157|19|7113012|3
2025|A2|12345|10|15|1|157|157|19|8944098|6
2025|A2|12345|10|15|1|157|157|19|9506009|4
