ANIO|CLAVE DEL FORMULARIO|CLAVE DE LA ENTIDAD|TIPO DE PRODUCTO O SERVICIO UTILIZADO|TIPO CLIENTE O USUARIO|ACTIVIDAD ECONOMICA|TIPO MONEDA|TIPO DE INSTRUMENTO MONETARIO|OPERACION DE ENTRADA-SALIDA|NUMERO DE OPERACIONES|MONTO DE LAS OPERACIONES
2025|B|12345|1|01|6512017|1|8|2|14|205
2025|B|12345|1|01|6513015|1|8|2|82|2002
2025|B|12345|1|01|6622022|1|8|2|1|18
2025|B|12345|1|01|6623012|1|8|2|11|46
2025|B|12345|1|01|6628012|1|8|2|2|279
2025|B|12345|1|01|6629010|1|8|2|30|517
2025|B|12345|1|01|6699021|1|8|2|5|156
2025|B|12345|1|01|6699047|1|8|2|4|28
2025|B|12345|1|01|6711015|1|8|2|2|95
2025|B|12345|1|01|6714019|1|8|2|4|269
2025|B|12345|1|01|6729026|1|8|2|13|62
2025|B|12345|1|01|6732011|1|8|2|10|353
2025|B|12345|1|01|6819017|1|8|2|1|0
2025|B|12345|1|01|6999075|1|8|2|1|65
2025|B|12345|1|01|6999083|1|8|2|8|83
2025|B|12345|1|01|6999108|1|8|2|34|1056
2025|B|12345|1|01|6999900|1|8|2|10|44
2025|B|12345|1|01|7111016|1|8|2|22|1136
2025|B|12345|1|01|7112014|1|8|2|23|3148
2025|B|12345|1|01|7113012|1|8|2|8|25
2025|B|12345|1|01|7114010|1|8|2|42|265
2025|B|12345|1|01|7115018|1|8|2|3|6
2025|B|12345|1|01|7119010|1|8|2|5|463
2025|B|12345|1|01|7121015|1|8|2|16|230
2025|B|12345|1|01|7123011|1|8|2|12|160
2025|B|12345|1|01|7129019|1|8|2|216|13576
2025|B|12345|1|01|7129902|1|8|2|21|2369
2025|B|12345|1|01|7131014|1|8|2|9|265
2025|B|12345|1|01|7311012|1|8|2|21|599
2025|B|12345|1|01|7414014|1|8|2|6|439
2025|B|12345|1|01|7512016|1|8|2|2|12
2025|B|12345|1|01|7513014|1|8|2|8|61
2025|B|12345|1|01|7611016|1|8|2|4|78
2025|B|12345|1|01|7613012|1|8|2|13|430
2025|B|12345|1|01|7613905|1|8|2|1|33
2025|B|12345|1|01|8123052|1|8|2|44|8532
2025|B|12345|1|01|8123060|1|8|2|108|185682
2025|B|12345|1|01|8123078|1|8|2|1|288
2025|B|12345|1|01|8133027|1|8|2|3|21
2025|B|12345|1|01|8219017|1|8|2|8|699
2025|B|12345|1|01|8219033|1|8|2|25|1182
2025|B|12345|1|01|8219041|1|8|2|78|34278
2025|B|12345|1|15|8219041|1|8|2|20|355
2025|B|12345|1|01|8219067|1|8|2|3|38
2025|B|12345|1|01|8311011|1|8|2|4|133
2025|B|12345|1|01|8411019|1|8|2|7|154
2025|B|12345|1|01|8413015|1|8|2|15|784
2025|B|12345|1|01|8414013|1|8|2|2|5
2025|B|12345|1|01|8422016|1|8|2|17|474
2025|B|12345|1|01|8424012|1|8|2|96|5434
2025|B|12345|1|15|8424012|1|8|2|2|43
2025|B|12345|1|01|8425010|1|8|2|11|196
2025|B|12345|1|01|8426018|1|8|2|2|5
2025|B|12345|1|01|8427016|1|8|2|2|6
2025|B|12345|1|01|8428014|1|8|2|1|48
2025|B|12345|1|01|8429012|1|8|2|1|3
2025|B|12345|1|01|8429038|1|8|2|21|3031
2025|B|12345|1|01|8429046|1|8|2|19|241
2025|B|12345|1|01|8511017|1|8|2|16|98
2025|B|12345|1|01|8519011|1|8|2|11|12142
2025|B|12345|1|01|8522014|1|8|2|17|615
2025|B|12345|1|01|8524010|1|8|2|18|84
2025|B|12345|1|01|8611015|1|8|2|21|71
2025|B|12345|1|01|8612013|1|8|2|6|7
2025|B|12345|1|01|8711013|1|8|2|27|5611
2025|B|12345|1|01|8711021|1|8|2|347|26013
2025|B|12345|1|05|8711021|1|8|2|6|56
2025|B|12345|1|01|8712011|1|8|2|32|4628
2025|B|12345|1|01|8714017|1|8|2|1|420
2025|B|12345|1|01|8721012|1|8|2|1|0
2025|B|12345|1|01|8722010|1|8|2|141|3466
2025|B|12345|1|01|8814015|1|8|2|2|31
2025|B|12345|1|01|8827018|1|8|2|6|195
2025|B|12345|1|01|8839906|1|8|2|8|14
2025|B|12345|1|01|8911019|1|8|2|12|78
2025|B|12345|1|01|8913015|1|8|2|27|5206
2025|B|12345|1|01|8914013|1|8|2|5|7
2025|B|12345|1|01|8915011|1|8|2|21|378
2025|B|12345|1|01|8919013|1|8|2|23|197
2025|B|12345|1|01|8921018|1|8|2|6|45
2025|B|12345|1|01|8922016|1|8|2|33|1194
2025|B|12345|1|01|8922024|1|8|2|17|34
2025|B|12345|1|01|8929020|1|8|2|8|89
2025|B|12345|1|01|8932015|1|8|2|2|40
2025|B|12345|1|01|8933013|1|8|2|75|7168
2025|B|12345|1|05|8933013|1|8|2|7|174
2025|B|12345|1|01|8934011|1|8|2|19|281
2025|B|12345|1|01|8935019|1|8|2|120|2486
2025|B|12345|1|01|8936017|1|8|2|5|10
2025|B|12345|1|01|8941016|1|8|2|7|230
2025|B|12345|1|01|8942014|1|8|2|9|52
2025|B|12345|1|01|8944028|1|8|2|7|40
2025|B|12345|1|01|8944098|1|8|2|38|662
2025|B|12345|1|01|8949888|1|8|2|14|127
2025|B|12345|1|01|8949903|1|8|2|43|150592
2025|B|12345|1|01|8991011|1|8|2|5187|836280
2025|B|12345|1|05|8991011|1|8|2|1|47
2025|B|12345|1|15|8991011|1|8|2|4|111
2025|B|12345|1|01|9112012|1|8|2|196|14684
2025|B|12345|1|01|9113010|1|8|2|63|12331
2025|B|12345|1|01|9115016|1|8|2|53|2932
2025|B|12345|1|15|9115016|1|8|2|8|119
2025|B|12345|1|01|9119018|1|8|2|17|28
2025|B|12345|1|01|9121013|1|8|2|7|347
2025|B|12345|1|01|9122011|1|8|2|11|186
2025|B|12345|1|01|9129017|1|8|2|1|37
2025|B|12345|1|01|9211012|1|8|2|276|12404
2025|B|12345|1|01|9212010|1|8|2|74|4356
2025|B|12345|1|01|9213018|1|8|2|28|1208
2025|B|12345|1|01|9214016|1|8|2|18|40216
2025|B|12345|1|01|9219016|1|8|2|1|18
2025|B|12345|1|01|9221011|1|8|2|20|269
2025|B|12345|1|01|9231028|1|8|2|23|910
2025|B|12345|1|01|9311044|1|8|2|8|7406
2025|B|12345|1|01|9331018|1|8|2|31|1056
2025|B|12345|1|01|9411018|1|8|2|72|3073
2025|B|12345|1|01|9411026|1|8|2|92|1798
2025|B|12345|1|01|9411034|1|8|2|250|10722
2025|B|12345|1|15|9411034|1|8|2|10|93
2025|B|12345|1|01|9411901|1|8|2|20|933
2025|B|12345|1|01|9411998|1|8|2|25|931
2025|B|12345|1|01|9912024|1|8|2|2|11
2025|B|12345|1|01|9919012|1|8|2|58|1968
2025|B|12345|1|05|9919012|1|8|2|12|51
2025|B|12345|1|01|9999999|1|8|2|453|17513
2025|B|12345|1|01|000000|1|8|2|79|16118
2025|B|12345|2|01|111047|1|1|1|1|40000
2025|B|12345|2|01|212019|1|1|1|2|19500
2025|B|12345|2|01|313015|1|1|1|2|113700
2025|B|12345|2|01|1111012|1|1|1|1|38000
2025|B|12345|2|01|2711019|1|1|1|1|200
2025|B|12345|2|01|3596014|1|1|1|7|120000
2025|B|12345|2|01|4111019|1|1|1|1|28500
2025|B|12345|2|01|4111928|1|1|1|2|24000
2025|B|12345|2|01|4113015|1|1|1|1|30000
2025|B|12345|2|01|4199908|1|1|1|7|16000
2025|B|12345|2|01|5012018|1|1|1|1|25000
2025|B|12345|2|01|6131023|1|1|1|5|32000
2025|B|12345|2|01|6232011|1|1|1|7|29000
2025|B|12345|2|01|7114010|1|1|1|1|5000
2025|B|12345|2|01|8711021|1|1|1|3|4000
2025|B|12345|2|01|8991011|1|1|1|46|482780
2025|B|12345|2|01|9214016|1|1|1|1|2000
2025|B|12345|2|01|9411998|1|1|1|1|3000
2025|B|12345|2|01|313015|1|2|1|4|208863
2025|B|12345|2|01|5012018|1|2|1|1|25929
2025|B|12345|2|01|6131023|1|2|1|1|64444
2025|B|12345|2|01|7114010|1|2|1|2|245000
2025|B|12345|2|01|7129019|1|2|1|1|33596
2025|B|12345|2|01|8123052|1|2|1|1|30316
2025|B|12345|2|01|8712011|1|2|1|1|9889
2025|B|12345|2|01|8935019|1|2|1|1|400000
2025|B|12345|2|01|8991011|1|2|1|19|1854192
2025|B|12345|2|01|9113010|1|2|1|1|30000
2025|B|12345|2|01|000000|1|2|1|1|51853
2025|B|12345|2|01|111104|1|2|2|1|40397
2025|B|12345|2|01|313015|1|2|2|4|238863
2025|B|12345|2|01|3596014|1|2|2|1|278625
2025|B|12345|2|01|4111019|1|2|2|1|28664
2025|B|12345|2|01|5012018|1|2|2|2|77008
2025|B|12345|2|01|6131023|1|2|2|1|84444
2025|B|12345|2|01|6628012|1|2|2|1|8062
2025|B|12345|2|01|7114010|1|2|2|2|260580
2025|B|12345|2|01|7129019|1|2|2|1|48596
2025|B|12345|2|01|8123052|1|2|2|1|40316
2025|B|12345|2|01|8712011|1|2|2|1|39889
2025|B|12345|2|01|8935019|1|2|2|1|402753
2025|B|12345|2|01|8991011|1|2|2|22|2344460
2025|B|12345|2|01|9113010|1|2|2|1|38978
2025|B|12345|2|01|9411026|1|2|2|1|8275
2025|B|12345|2|01|000000|1|2|2|1|61853
2025|B|12345|2|01|111063|1|8|1|13|824839
2025|B|12345|2|01|111089|1|8|1|5|95719
2025|B|12345|2|01|111104|1|8|1|25|2511834
2025|B|12345|2|01|142084|1|8|1|5|132163
2025|B|12345|2|01|149907|1|8|1|13|1370056
2025|B|12345|2|01|212019|1|8|1|17|487136
2025|B|12345|2|01|219015|1|8|1|13|291224
2025|B|12345|2|01|222018|1|8|1|13|1404132
2025|B|12345|2|01|313015|1|8|1|13|1493530
2025|B|12345|2|01|1111012|1|8|1|20|1473916
2025|B|12345|2|01|2071017|1|8|1|13|38347
2025|B|12345|2|01|2098029|1|8|1|4|7550
2025|B|12345|2|01|2131027|1|8|1|13|54213
2025|B|12345|2|01|2419069|1|8|1|4|26435
2025|B|12345|2|01|2432011|1|8|1|26|1756530
2025|B|12345|2|01|2711019|1|8|1|13|724281
2025|B|12345|2|01|3212024|1|8|1|13|530499
2025|B|12345|2|01|3342011|1|8|1|13|22492
2025|B|12345|2|01|3516054|1|8|1|4|407141
2025|B|12345|2|01|3596014|1|8|1|18|4291270
2025|B|12345|2|01|3699032|1|8|1|17|369809
2025|B|12345|2|01|3819010|1|8|1|13|21843
2025|B|12345|2|01|3892016|1|8|1|13|88606
2025|B|12345|2|01|4111019|1|8|1|13|71103
2025|B|12345|2|01|4111027|1|8|1|6|16834
2025|B|12345|2|01|4111928|1|8|1|35|1345420
2025|B|12345|2|01|4111944|1|8|1|26|8331855
2025|B|12345|2|01|4113015|1|8|1|13|355881
2025|B|12345|2|01|4199908|1|8|1|13|4776179
2025|B|12345|2|01|5011010|1|8|1|24|2070781
2025|B|12345|2|01|5012018|1|8|1|3|76305
2025|B|12345|2|01|6131023|1|8|1|72|2831032
2025|B|12345|2|01|6132021|1|8|1|17|80187
2025|B|12345|2|01|6211023|1|8|1|19|600158
2025|B|12345|2|01|6212013|1|8|1|13|684286
2025|B|12345|2|15|6212013|1|8|1|13|255976
2025|B|12345|2|01|6225016|1|8|1|13|6157136
2025|B|12345|2|01|6231013|1|8|1|13|2218885
2025|B|12345|2|01|6232011|1|8|1|11|216995
2025|B|12345|2|01|6312011|1|8|1|13|31292
2025|B|12345|2|01|6314017|1|8|1|13|86018
2025|B|12345|2|01|6628012|1|8|1|2|16004
2025|B|12345|2|01|6729026|1|8|1|4|9222
2025|B|12345|2|01|7114010|1|8|1|11|1446518
2025|B|12345|2|01|7129019|1|8|1|12|450359
2025|B|12345|2|01|7291016|1|8|1|3|67657
2025|B|12345|2|01|8123052|1|8|1|25|1184233
2025|B|12345|2|01|8123060|1|8|1|7|211176
2025|B|12345|2|01|8123078|1|8|1|13|39608
2025|B|12345|2|01|8219041|1|8|1|18|592270
2025|B|12345|2|01|8219122|1|8|1|4|226591
2025|B|12345|2|01|8312019|1|8|1|13|77718
2025|B|12345|2|01|8424012|1|8|1|26|1059426
2025|B|12345|2|01|8427016|1|8|1|13|1248102
2025|B|12345|2|01|8511017|1|8|1|5|9249
2025|B|12345|2|01|8611015|1|8|1|13|299029
2025|B|12345|2|01|8711021|1|8|1|22|424243
2025|B|12345|2|01|8712011|1|8|1|17|403336
2025|B|12345|2|01|8722010|1|8|1|26|1227492
2025|B|12345|2|01|8922016|1|8|1|13|291149
2025|B|12345|2|01|8933013|1|8|1|7|25844
2025|B|12345|2|01|8935019|1|8|1|3|800000
2025|B|12345|2|01|8941016|1|8|1|13|43000
2025|B|12345|2|01|8944028|1|8|1|4|6544
2025|B|12345|2|01|8944098|1|8|1|3|72355
2025|B|12345|2|01|8949903|1|8|1|26|3097125
2025|B|12345|2|01|8991011|1|8|1|848|62272024
2025|B|12345|2|01|9113010|1|8|1|12|421669
2025|B|12345|2|01|9115016|1|8|1|1|25000
2025|B|12345|2|01|9211012|1|8|1|26|108805
2025|B|12345|2|01|9212010|1|8|1|13|25460
2025|B|12345|2|01|9213018|1|8|1|26|1668787
2025|B|12345|2|01|9214016|1|8|1|21|1591526
2025|B|12345|2|01|9331018|1|8|1|26|452617
2025|B|12345|2|01|9411018|1|8|1|13|90451
2025|B|12345|2|01|9411026|1|8|1|17|213198
2025|B|12345|2|01|9411034|1|8|1|13|479905
2025|B|12345|2|15|9411034|1|8|1|3|319335
2025|B|12345|2|01|9411998|1|8|1|31|1407538
2025|B|12345|2|01|9919012|1|8|1|18|2907556
2025|B|12345|2|01|9999999|1|8|1|67|12138197
2025|B|12345|2|01|000000|1|8|1|183|5321275
2025|B|12345|2|01|111063|1|8|2|13|824839
2025|B|12345|2|01|111089|1|8|2|5|95719
2025|B|12345|2|01|111104|1|8|2|25|2477219
2025|B|12345|2|01|142084|1|8|2|5|132163
2025|B|12345|2|01|149907|1|8|2|13|1270612
2025|B|12345|2|01|212019|1|8|2|17|468143
2025|B|12345|2|01|219015|1|8|2|13|291224
2025|B|12345|2|01|222018|1|8|2|13|1404132
2025|B|12345|2|01|313015|1|8|2|14|1573235
2025|B|12345|2|01|1111012|1|8|2|20|1465916
2025|B|12345|2|01|2071017|1|8|2|13|38347
2025|B|12345|2|01|2098029|1|8|2|4|7550
2025|B|12345|2|01|2131027|1|8|2|13|54013
2025|B|12345|2|01|2419069|1|8|2|4|26435
2025|B|12345|2|01|2432011|1|8|2|26|1766530
2025|B|12345|2|01|2711019|1|8|2|13|724281
2025|B|12345|2|01|3212024|1|8|2|13|530499
2025|B|12345|2|01|3342011|1|8|2|13|22492
2025|B|12345|2|01|3516054|1|8|2|4|407141
2025|B|12345|2|01|3596014|1|8|2|19|4241659
2025|B|12345|2|01|3599042|1|8|2|1|5213
2025|B|12345|2|01|3699032|1|8|2|17|369809
2025|B|12345|2|01|3819010|1|8|2|13|21843
2025|B|12345|2|01|3892016|1|8|2|13|88606
2025|B|12345|2|01|4111019|1|8|2|13|71103
2025|B|12345|2|01|4111027|1|8|2|6|16834
2025|B|12345|2|01|4111928|1|8|2|34|1338888
2025|B|12345|2|01|4111944|1|8|2|26|8303949
2025|B|12345|2|01|4113015|1|8|2|13|355881
2025|B|12345|2|01|4199908|1|8|2|13|4777189
2025|B|12345|2|01|5011010|1|8|2|24|2070781
2025|B|12345|2|01|5012018|1|8|2|3|76305
2025|B|12345|2|01|6131023|1|8|2|72|2831120
2025|B|12345|2|01|6132021|1|8|2|17|80187
2025|B|12345|2|01|6211023|1|8|2|20|615557
2025|B|12345|2|01|6212013|1|8|2|13|684286
2025|B|12345|2|15|6212013|1|8|2|13|255976
2025|B|12345|2|01|6225016|1|8|2|13|6158519
2025|B|12345|2|01|6231013|1|8|2|13|2219054
2025|B|12345|2|01|6232011|1|8|2|12|216952
2025|B|12345|2|01|6312011|1|8|2|13|31292
2025|B|12345|2|01|6314017|1|8|2|13|86018
2025|B|12345|2|01|6628012|1|8|2|2|16004
2025|B|12345|2|01|6729026|1|8|2|4|9222
2025|B|12345|2|01|7114010|1|8|2|11|1459768
2025|B|12345|2|01|7129019|1|8|2|12|450359
2025|B|12345|2|01|7291016|1|8|2|4|90470
2025|B|12345|2|01|8123052|1|8|2|25|1184233
2025|B|12345|2|01|8123060|1|8|2|6|181176
2025|B|12345|2|01|8123078|1|8|2|13|39608
2025|B|12345|2|01|8219041|1|8|2|18|592360
2025|B|12345|2|01|8219122|1|8|2|4|226591
2025|B|12345|2|01|8312019|1|8|2|13|77718
2025|B|12345|2|01|8424012|1|8|2|26|1079463
2025|B|12345|2|01|8427016|1|8|2|13|1233102
2025|B|12345|2|01|8511017|1|8|2|5|9249
2025|B|12345|2|01|8611015|1|8|2|13|299029
2025|B|12345|2|01|8711021|1|8|2|23|426280
2025|B|12345|2|01|8712011|1|8|2|18|413290
2025|B|12345|2|01|8722010|1|8|2|26|1227492
2025|B|12345|2|01|8922016|1|8|2|13|291149
2025|B|12345|2|01|8933013|1|8|2|7|25844
2025|B|12345|2|01|8935019|1|8|2|3|604128
2025|B|12345|2|01|8941016|1|8|2|13|43000
2025|B|12345|2|01|8944028|1|8|2|4|6544
2025|B|12345|2|01|8944098|1|8|2|4|96752
2025|B|12345|2|01|8949903|1|8|2|26|3097162
2025|B|12345|2|01|8991011|1|8|2|851|62077050
2025|B|12345|2|01|9113010|1|8|2|12|421669
2025|B|12345|2|01|9211012|1|8|2|26|108805
2025|B|12345|2|01|9212010|1|8|2|13|25460
2025|B|12345|2|01|9213018|1|8|2|26|1669874
2025|B|12345|2|01|9214016|1|8|2|21|1501526
2025|B|12345|2|01|9331018|1|8|2|26|455617
2025|B|12345|2|01|9411018|1|8|2|13|90451
2025|B|12345|2|01|9411026|1|8|2|17|213198
2025|B|12345|2|01|9411034|1|8|2|13|479905
2025|B|12345|2|15|9411034|1|8|2|4|426256
2025|B|12345|2|01|9411998|1|8|2|32|1452536
2025|B|12345|2|01|9919012|1|8|2|18|2907725
2025|B|12345|2|01|9999999|1|8|2|68|12164105
2025|B|12345|2|01|000000|1|8|2|181|5071936
2025|B|12345|3|01|111013|1|1|1|24|7672
2025|B|12345|3|01|111039|1|1|1|22|6221
2025|B|12345|3|01|111047|1|1|1|31|28876
2025|B|12345|3|01|111063|1|1|1|189|146751
2025|B|12345|3|01|111089|1|1|1|44|5769
2025|B|12345|3|05|111089|1|1|1|8|2302
2025|B|12345|3|01|111104|1|1|1|46|35701
2025|B|12345|3|15|111104|1|1|1|8|8300
2025|B|12345|3|01|112045|1|1|1|14|2259
2025|B|12345|3|01|112053|1|1|1|8|911
2025|B|12345|3|01|112128|1|1|1|30|59682
2025|B|12345|3|01|113019|1|1|1|9|6001
2025|B|12345|3|01|121012|1|1|1|5|2350
2025|B|12345|3|01|124040|1|1|1|108|57830
2025|B|12345|3|01|129016|1|1|1|1|185
2025|B|12345|3|01|129024|1|1|1|12|21492
2025|B|12345|3|01|129032|1|1|1|7|5600
2025|B|12345|3|01|131011|1|1|1|18|4240
2025|B|12345|3|01|142084|1|1|1|16|4842
2025|B|12345|3|01|149014|1|1|1|39|9885
2025|B|12345|3|01|149907|1|1|1|67|18840
2025|B|12345|3|01|149915|1|1|1|5|5300
2025|B|12345|3|01|191015|1|1|1|9|1160
2025|B|12345|3|01|191023|1|1|1|13|2200
2025|B|12345|3|01|211011|1|1|1|119|90794
2025|B|12345|3|01|212019|1|1|1|86|75156
2025|B|12345|3|01|213017|1|1|1|12|12347
2025|B|12345|3|01|214015|1|1|1|15|22549
2025|B|12345|3|01|219015|1|1|1|58|217208
2025|B|12345|3|01|219908|1|1|1|15|2230
2025|B|12345|3|01|221010|1|1|1|10|5662
2025|B|12345|3|01|222018|1|1|1|27|2803
2025|B|12345|3|01|223016|1|1|1|27|20210
2025|B|12345|3|01|231019|1|1|1|12|1103
2025|B|12345|3|01|232017|1|1|1|18|3975
2025|B|12345|3|01|259011|1|1|1|46|5923
2025|B|12345|3|01|311019|1|1|1|49|43352
2025|B|12345|3|01|313015|1|1|1|170|280722
2025|B|12345|3|01|329905|1|1|1|8|1704
2025|B|12345|3|01|391011|1|1|1|1|1000
2025|B|12345|3|01|1111012|1|1|1|314|194665
2025|B|12345|3|01|1211028|1|1|1|38|8910
2025|B|12345|3|01|1211903|1|1|1|1|200
2025|B|12345|3|01|1311018|1|1|1|12|1602
2025|B|12345|3|01|1329904|1|1|1|42|4494
2025|B|12345|3|01|1411016|1|1|1|3|250
2025|B|12345|3|01|1413012|1|1|1|5|3
2025|B|12345|3|01|1419010|1|1|1|24|181238
2025|B|12345|3|01|1439018|1|1|1|17|26823
2025|B|12345|3|01|2011013|1|1|1|1|100
2025|B|12345|3|01|2012011|1|1|1|31|78683
2025|B|12345|3|15|2012011|1|1|1|18|2500
2025|B|12345|3|01|2012029|1|1|1|10|387
2025|B|12345|3|01|2012037|1|1|1|19|3389
2025|B|12345|3|01|2012045|1|1|1|4|965
2025|B|12345|3|01|2013027|1|1|1|12|1202
2025|B|12345|3|01|2029024|1|1|1|27|6017
2025|B|12345|3|01|2029032|1|1|1|6|505
2025|B|12345|3|01|2041010|1|1|1|15|12961
2025|B|12345|3|01|2049014|1|1|1|58|43079
2025|B|12345|3|01|2049022|1|1|1|55|7897
2025|B|12345|3|01|2049030|1|1|1|43|42919
2025|B|12345|3|01|2051019|1|1|1|5|800
2025|B|12345|3|01|2051027|1|1|1|61|12437
2025|B|12345|3|01|2052017|1|1|1|13|7151
2025|B|12345|3|01|2061018|1|1|1|2|800
2025|B|12345|3|01|2071017|1|1|1|180|60756
2025|B|12345|3|01|2072023|1|1|1|11|2795
2025|B|12345|3|01|2082014|1|1|1|6|3200
2025|B|12345|3|01|2089010|1|1|1|3|1700
2025|B|12345|3|01|2092021|1|1|1|13|7511
2025|B|12345|3|01|2093011|1|1|1|227|59416
2025|B|12345|3|05|2093011|1|1|1|13|2501
2025|B|12345|3|01|2094019|1|1|1|5|1719
2025|B|12345|3|01|2094027|1|1|1|70|39326
2025|B|12345|3|01|2097013|1|1|1|61|17931
2025|B|12345|3|01|2098029|1|1|1|6|11200
2025|B|12345|3|01|2099043|1|1|1|160|47623
2025|B|12345|3|01|2111011|1|1|1|12|2700
2025|B|12345|3|01|2114023|1|1|1|12|2367
2025|B|12345|3|01|2122018|1|1|1|52|268380
2025|B|12345|3|01|2131027|1|1|1|29|7317
2025|B|12345|3|01|2131043|1|1|1|38|9235
2025|B|12345|3|01|2313039|1|1|1|22|7678
2025|B|12345|3|01|2317015|1|1|1|3|1200
2025|B|12345|3|01|2317031|1|1|1|7|1829
2025|B|12345|3|01|2392025|1|1|1|15|2140
2025|B|12345|3|01|2394021|1|1|1|9|1800
2025|B|12345|3|01|2411015|1|1|1|25|2949
2025|B|12345|3|01|2411023|1|1|1|50|114001
2025|B|12345|3|01|2412013|1|1|1|80|14320
2025|B|12345|3|01|2412039|1|1|1|5|1600
2025|B|12345|3|01|2415017|1|1|1|128|103101
2025|B|12345|3|01|2419069|1|1|1|24|2711
2025|B|12345|3|01|2432011|1|1|1|978|401153
2025|B|12345|3|01|2519017|1|1|1|21|7055
2025|B|12345|3|01|2612019|1|1|1|16|2538
2025|B|12345|3|15|2612019|1|1|1|11|4933
2025|B|12345|3|01|2621010|1|1|1|34|6105
2025|B|12345|3|01|2633015|1|1|1|14|3733
2025|B|12345|3|05|2639013|1|1|1|12|1529
2025|B|12345|3|01|2639039|1|1|1|36|12951
2025|B|12345|3|01|2711019|1|1|1|41|34140
2025|B|12345|3|01|2812015|1|1|1|135|80584
2025|B|12345|3|01|2829010|1|1|1|30|5943
2025|B|12345|3|01|2829028|1|1|1|15|2170
2025|B|12345|3|01|2921048|1|1|1|6|600
2025|B|12345|3|01|2921056|1|1|1|1|3000
2025|B|12345|3|01|2929018|1|1|1|4|49000
2025|B|12345|3|01|2929026|1|1|1|7|3000
2025|B|12345|3|01|3011038|1|1|1|1|1000
2025|B|12345|3|01|3021011|1|1|1|10|800
2025|B|12345|3|01|3032018|1|1|1|9|1054
2025|B|12345|3|01|3041019|1|1|1|35|95924
2025|B|12345|3|01|3051026|1|1|1|5|924
2025|B|12345|3|01|3062015|1|1|1|13|1207
2025|B|12345|3|01|3071016|1|1|1|8|7230
2025|B|12345|3|01|3112018|1|1|1|6|80500
2025|B|12345|3|01|3113016|1|1|1|12|2750
2025|B|12345|3|01|3212024|1|1|1|35|37762
2025|B|12345|3|01|3219012|1|1|1|32|3922
2025|B|12345|3|01|3221017|1|1|1|2|800
2025|B|12345|3|01|3222015|1|1|1|8|878
2025|B|12345|3|01|3229029|1|1|1|1|2000
2025|B|12345|3|01|3319028|1|1|1|3|11000
2025|B|12345|3|01|3319036|1|1|1|12|2400
2025|B|12345|3|01|3321015|1|1|1|43|10469
2025|B|12345|3|01|3323029|1|1|1|56|77916
2025|B|12345|3|01|3323045|1|1|1|107|23259
2025|B|12345|3|01|3324019|1|1|1|9|4222
2025|B|12345|3|01|3331014|1|1|1|4|8000
2025|B|12345|3|01|3341013|1|1|1|14|2300
2025|B|12345|3|01|3342011|1|1|1|14|19454
2025|B|12345|3|01|3354909|1|1|1|1|491
2025|B|12345|3|01|3354917|1|1|1|4|900
2025|B|12345|3|01|3411022|1|1|1|14|16155
2025|B|12345|3|01|3411030|1|1|1|38|3941
2025|B|12345|3|01|3421013|1|1|1|7|246
2025|B|12345|3|01|3511012|1|1|1|5|600
2025|B|12345|3|01|3516038|1|1|1|127|245569
2025|B|12345|3|01|3516054|1|1|1|88|126844
2025|B|12345|3|01|3521037|1|1|1|30|60433
2025|B|12345|3|01|3531010|1|1|1|83|30544
2025|B|12345|3|01|3591022|1|1|1|23|1973
2025|B|12345|3|01|3593010|1|1|1|148|68101
2025|B|12345|3|01|3593028|1|1|1|17|1505
2025|B|12345|3|15|3593028|1|1|1|2|700
2025|B|12345|3|01|3596014|1|1|1|105|115828
2025|B|12345|3|01|3599042|1|1|1|261|118976
2025|B|12345|3|01|3599076|1|1|1|11|3232
2025|B|12345|3|01|3599092|1|1|1|34|7852
2025|B|12345|3|01|3621019|1|1|1|4|372
2025|B|12345|3|01|3621027|1|1|1|148|45827
2025|B|12345|3|01|3631018|1|1|1|12|4132
2025|B|12345|3|01|3632016|1|1|1|26|4184
2025|B|12345|3|01|3639905|1|1|1|13|1930
2025|B|12345|3|01|3641025|1|1|1|12|6000
2025|B|12345|3|01|3693018|1|1|1|28|3164
2025|B|12345|3|01|3694024|1|1|1|14|1394
2025|B|12345|3|01|3697010|1|1|1|11|1100
2025|B|12345|3|01|3699024|1|1|1|246|134061
2025|B|12345|3|01|3699032|1|1|1|88|18900
2025|B|12345|3|01|3711018|1|1|1|7|858
2025|B|12345|3|01|3722023|1|1|1|4|2500
2025|B|12345|3|01|3729011|1|1|1|13|30290
2025|B|12345|3|01|3731016|1|1|1|16|36375
2025|B|12345|3|01|3791010|1|1|1|9|67391
2025|B|12345|3|01|3793016|1|1|1|40|28855
2025|B|12345|3|01|3793024|1|1|1|67|79409
2025|B|12345|3|05|3793024|1|1|1|12|8155
2025|B|12345|3|01|3793032|1|1|1|25|10615
2025|B|12345|3|01|3811016|1|1|1|13|6593
2025|B|12345|3|01|3812014|1|1|1|152|20799
2025|B|12345|3|01|3812022|1|1|1|22|69278
2025|B|12345|3|01|3812030|1|1|1|39|39178
2025|B|12345|3|01|3815018|1|1|1|67|9442
2025|B|12345|3|01|3816016|1|1|1|2|17100
2025|B|12345|3|01|3819010|1|1|1|170|33326
2025|B|12345|3|01|3821015|1|1|1|32|27639
2025|B|12345|3|01|3892016|1|1|1|96|39396
2025|B|12345|3|01|3932010|1|1|1|16|9586
